Date,TSA,PSI
2011-01-02,0.1035688,0.061506152
2011-01-03,0.08738043,0.058205824
2011-01-04,0.08866814,0.068106815
2011-01-05,0.05978661,0.051005103
2011-01-06,0.060154527,0.05160516
2011-01-07,0.05132451,0.04140414
2011-01-08,0.049852833,0.03660366
2011-01-09,0.041390732,0.023102311
2011-01-10,0.04267844,0.01890189
2011-01-11,0.04047094,0.01110111
2011-01-12,0.03826343,0.0078007802
2011-01-13,0.0071743936,0.0060006003
2011-01-14,0.00039795166,0.00030003
2011-01-15,0.03780541,0.0030003001
2011-01-16,0.038999263,0.00540054
2011-01-17,0.040838853,0.014701471
2011-01-18,0.045366492,0.02370237
2011-01-19,0.043376736,0.026402641
2011-01-20,0.045621783,0.035703573
2011-01-21,0.043782197,0.04110411
2011-01-22,0.06254599,0.05970597
2011-01-23,0.08609272,0.065406546
2011-01-24,0.08094188,0.054305434
2011-01-25,0.07818249,0.03990399
2011-01-26,0.06751288,0.01890189
2011-01-27,0.066855885,0.00810081
2011-01-28,0.007959034,0.0018001802
2011-01-29,0.005518764,0.00210021
2011-01-30,0.014348787,0.00810081
2011-01-31,0.018763797,0.014701471
2011-02-01,0.023914644,0.02220222
2011-02-02,0.01986755,0.02040204
2011-02-03,0.010485652,0.01020102
2011-02-04,0.009381899,0.00930093
2011-02-05,0.006438558,0.0060006003
2011-02-06,0.0023877101,0.00120012
2011-02-07,0.010346744,0.0039003901
2011-02-08,0.03200883,0.012301231
2011-02-09,0.07247977,0.0180018
2011-02-10,0.010545719,0.00930093
2011-02-11,0.022259016,0.01860186
2011-02-12,0.03053716,0.02520252
2011-02-13,0.11423842,0.117611766
2011-02-14,0.16979396,0.18061806
2011-02-15,0.20824136,0.2070207
2011-02-16,0.2178072,0.18241824
2011-02-17,0.1880059,0.120312035
2011-02-18,0.18230318,0.12391239
2011-02-19,0.2076895,0.13351336
2011-02-20,0.2620512,0.12631264
2011-02-21,0.11640087,0.07890789
2011-02-22,0.072663724,0.039303932
2011-02-23,0.059234735,0.01860186
2011-02-24,0.051876377,0.00450045
2011-02-25,0.0049668876,0.0009000901
2011-02-26,0.07763062,0.01410141
2011-02-27,0.068447694,0.02520252
2011-02-28,0.06622516,0.03330333
2011-03-01,0.117549665,0.0870087
2011-03-02,0.16225167,0.1389139
2011-03-03,0.22130242,0.1491149
2011-03-04,0.2799853,0.18151815
2011-03-05,0.33903608,0.23642364
2011-03-06,0.3566961,0.2328233
2011-03-07,0.45860928,0.2469247
2011-03-08,0.5034089,0.26762676
2011-03-09,0.39091244,0.2559256
2011-03-10,0.21559973,0.21782179
2011-03-11,0.20952907,0.19711973
2011-03-12,0.23215601,0.18571858
2011-03-13,0.27796176,0.15541555
2011-03-14,0.22553349,0.10531054
2011-03-15,0.14385578,0.04440444
2011-03-16,0.07045622,0.02190219
2011-03-17,0.075974986,0.0156015605
2011-03-18,0.012509198,0.01080108
2011-03-19,0.03200883,0.030903092
2011-03-20,0.04764533,0.03720372
2011-03-21,0.05040471,0.03180318
2011-03-22,0.17410387,0.031203121
2011-03-23,0.13870493,0.045004502
2011-03-24,0.12969096,0.06480648
2011-03-25,0.15949227,0.08310831
2011-03-26,0.15139809,0.10741074
2011-03-27,0.16409124,0.123012304
2011-03-28,0.1777042,0.13411342
2011-03-29,0.20474614,0.16531654
2011-03-30,0.15710081,0.12811281
2011-03-31,0.12748346,0.10321032
2011-04-01,0.1129507,0.08640864
2011-04-02,0.09639441,0.07590759
2011-04-03,0.06188149,0.04680468
2011-04-04,0.097697146,0.07740775
2011-04-05,0.082375996,0.05040504
2011-04-06,0.087564394,0.055205524
2011-04-07,0.0873504,0.039303932
2011-04-08,0.09013981,0.044104412
2011-04-09,0.08443709,0.03960396
2011-04-10,0.049117,0.04470447
2011-04-11,0.07873437,0.07350735
2011-04-12,0.119584486,0.07470747
2011-04-13,0.17669056,0.08970897
2011-04-14,0.2652686,0.15361536
2011-04-15,0.24908023,0.15241525
2011-04-16,0.2420898,0.1770177
2011-04-17,0.23638707,0.19921993
2011-04-18,0.20437823,0.16261627
2011-04-19,0.25386316,0.17821783
2011-04-20,0.12067697,0.1059106
2011-04-21,0.14385578,0.09750975
2011-04-22,0.18763423,0.120312035
2011-04-23,0.17848134,0.12271227
2011-04-24,0.18186393,0.12271227
2011-04-25,0.14882267,0.11071107
2011-04-26,0.106144235,0.108910896
2011-04-27,0.10301693,0.09210921
2011-04-28,0.12674761,0.08220822
2011-04-29,0.1210449,0.051905192
2011-04-30,0.17273732,0.057905793
2011-05-01,0.1674025,0.039303932
2011-05-02,0.05647535,0.035703573
2011-05-03,0.08057395,0.060006
2011-05-04,0.091243565,0.07590759
2011-05-05,0.072825156,0.063006304
2011-05-06,0.07763062,0.07230723
2011-05-07,0.07983812,0.0720072
2011-05-08,0.08903606,0.057605766
2011-05-09,0.11184695,0.06990699
2011-05-10,0.11221486,0.072607264
2011-05-11,0.05978661,0.047704775
2011-05-12,0.014900662,0.01350135
2011-05-13,0.012734453,0.00960096
2011-05-14,0.025269931,0.01650165
2011-05-15,0.035320092,0.027302733
2011-05-16,0.08057395,0.046204623
2011-05-17,0.072295815,0.04650465
2011-05-18,0.07707874,0.0420042
2011-05-19,0.054267846,0.034503452
2011-05-20,0.045366492,0.0270027
2011-05-21,0.050220754,0.03240324
2011-05-22,0.029050473,0.02520252
2011-05-23,0.039183225,0.03180318
2011-05-24,0.019683592,0.01740174
2011-05-25,0.02005151,0.014701471
2011-05-26,0.053532008,0.02130213
2011-05-27,0.051932696,0.028802883
2011-05-28,0.19370861,0.06930693
2011-05-29,0.27465048,0.09360936
2011-05-30,0.29212657,0.12391239
2011-05-31,0.22553349,0.11941194
2011-06-01,0.1817513,0.124812484
2011-06-02,0.18101546,0.14971498
2011-06-03,0.16390729,0.15061507
2011-06-04,0.11162545,0.09210921
2011-06-05,0.107799865,0.09720972
2011-06-06,0.0772627,0.06420642
2011-06-07,0.05573952,0.04290429
2011-06-08,0.029617367,0.02040204
2011-06-09,0.018947758,0.01140114
2011-06-10,0.018763797,0.00870087
2011-06-11,0.01545254,0.0090009
2011-06-12,0.005173372,0.0039003901
2011-06-13,0.003863135,0.0036003604
2011-06-14,0.07082414,0.02010201
2011-06-15,0.16151583,0.04860486
2011-06-16,0.17494482,0.10741074
2011-06-17,0.15213393,0.102010205
2011-06-18,0.14882267,0.11221122
2011-06-19,0.09933776,0.09030903
2011-06-20,0.06181016,0.06840684
2011-06-21,0.08204562,0.088208824
2011-06-22,0.06769684,0.06750675
2011-06-23,0.07192789,0.0570057
2011-06-24,0.093818985,0.06960696
2011-06-25,0.08406917,0.042304233
2011-06-26,0.063833706,0.01590159
2011-06-27,0.0017907826,0.00120012
2011-06-28,0.021891098,0.00960096
2011-06-29,0.031272996,0.026402641
2011-06-30,0.046909492,0.04290429
2011-07-01,0.05500368,0.04710471
2011-07-02,0.058866818,0.0540054
2011-07-03,0.03844739,0.03840384
2011-07-04,0.06107432,0.04980498
2011-07-05,0.04838116,0.03780378
2011-07-06,0.04580574,0.02820282
2011-07-07,0.0459897,0.01590159
2011-07-08,0.04488595,0.02040204
2011-07-09,0.02924945,0.024602462
2011-07-10,0.030443303,0.02580258
2011-07-11,0.09584253,0.051305134
2011-07-12,0.0857248,0.047704775
2011-07-13,0.07799853,0.04320432
2011-07-14,0.08462105,0.05850585
2011-07-15,0.09069169,0.06780678
2011-07-16,0.08682855,0.07020702
2011-07-17,0.10301693,0.08040804
2011-07-18,0.16905814,0.099309936
2011-07-19,0.15103018,0.07890789
2011-07-20,0.09142752,0.06420642
2011-07-21,0.09179544,0.06750675
2011-07-22,0.09878588,0.06690669
2011-07-23,0.051508464,0.02370237
2011-07-24,0.015820457,0.0078007802
2011-07-25,0.008462105,0.00540054
2011-07-26,0.063833706,0.0180018
2011-07-27,0.15342164,0.0570057
2011-07-28,0.27483445,0.12391239
2011-07-29,0.35522443,0.2208221
2011-07-30,0.32211185,0.23642364
2011-07-31,0.3544886,0.32013202
2011-08-01,0.33278146,0.34533453
2011-08-02,0.37619573,0.39303932
2011-08-03,0.34179544,0.34203422
2011-08-04,0.34243745,0.26162618
2011-08-05,0.30150846,0.21062107
2011-08-06,0.19904342,0.15421543
2011-08-07,0.21504784,0.13561356
2011-08-08,0.16206771,0.088208824
2011-08-09,0.16317146,0.06690669
2011-08-10,0.07100809,0.024602462
2011-08-11,0.014532745,0.0090009
2011-08-12,0.009381899,0.00570057
2011-08-13,0.0033112583,0.00210021
2011-08-14,0.00039795166,0.00030003
2011-08-15,0.03219279,0.00210021
2011-08-16,0.104488604,0.01710171
2011-08-17,0.1147903,0.039303932
2011-08-18,0.12932304,0.0720072
2011-08-19,0.11662988,0.0930093
2011-08-20,0.11681384,0.1119112
2011-08-21,0.118285514,0.11011101
2011-08-22,0.1366814,0.13771378
2011-08-23,0.16169979,0.16321632
2011-08-24,0.09657837,0.0870087
2011-08-25,0.14072849,0.05850585
2011-08-26,0.096304305,0.03480348
2011-08-27,0.10522443,0.054905493
2011-08-28,0.084805004,0.04950495
2011-08-29,0.06935246,0.051305134
2011-08-30,0.10908757,0.06390639
2011-08-31,0.14790288,0.1050105
2011-09-01,0.18469463,0.14221422
2011-09-02,0.21008095,0.16261627
2011-09-03,0.21228847,0.15871587
2011-09-04,0.26453274,0.159916
2011-09-05,0.19186904,0.15901591
2011-09-06,0.25772628,0.15001501
2011-09-07,0.19168507,0.12151215
2011-09-08,0.19039735,0.11341134
2011-09-09,0.20566595,0.13441344
2011-09-10,0.21946286,0.14851485
2011-09-11,0.22130242,0.15781578
2011-09-12,0.23693894,0.17161717
2011-09-13,0.2669242,0.21152116
2011-09-14,0.27888155,0.19201921
2011-09-15,0.3119941,0.21872187
2011-09-16,0.3951435,0.2631263
2011-09-17,0.31364977,0.20972097
2011-09-18,0.2621413,0.19171917
2011-09-19,0.3313098,0.20732073
2011-09-20,0.276858,0.20762077
2011-09-21,0.21449597,0.14581458
2011-09-22,0.28955117,0.1050105
2011-09-23,0.49484918,0.16411641
2011-09-24,0.60743195,0.20942093
2011-09-25,0.48546726,0.24812481
2011-09-26,0.43653426,0.3249325
2011-09-27,0.3062914,0.2991299
2011-09-28,0.34050775,0.36663666
2011-09-29,0.32983813,0.3561356
2011-09-30,0.29010677,0.2709271
2011-10-01,0.28587198,0.27722773
2011-10-02,0.30323917,0.1770177
2011-10-03,0.21210448,0.12661266
2011-10-04,0.35301694,0.13981397
2011-10-05,0.209897,0.10741074
2011-10-06,0.2393304,0.11281128
2011-10-07,0.21762325,0.117911786
2011-10-08,0.16758648,0.1410141
2011-10-09,0.2192789,0.13081309
2011-10-10,0.26103753,0.18001801
2011-10-11,0.28256074,0.19741976
2011-10-12,0.32266375,0.22712271
2011-10-13,0.346019,0.23462346
2011-10-14,0.38668138,0.31743175
2011-10-15,0.32632038,0.2538254
2011-10-16,0.36203092,0.32943296
2011-10-17,0.4045254,0.32403243
2011-10-18,0.37895513,0.29432943
2011-10-19,0.39576298,0.1980198
2011-10-20,0.32211185,0.1428143
2011-10-21,0.48031643,0.2628263
2011-10-22,0.500184,0.2550255
2011-10-23,0.3563282,0.21962197
2011-10-24,0.28135183,0.17281727
2011-10-25,0.28016925,0.2088209
2011-10-26,0.22626933,0.1980198
2011-10-27,0.2102649,0.21242124
2011-10-28,0.22442973,0.22922292
2011-10-29,0.19113319,0.19651966
2011-10-30,0.16004415,0.15571557
2011-10-31,0.1714496,0.14611462
2011-11-01,0.19039735,0.10261027
2011-11-02,0.6171818,0.122112215
2011-11-03,0.66298753,0.24752477
2011-11-04,0.54580575,0.2970297
2011-11-05,0.5393672,0.38403842
2011-11-06,0.6229934,0.41854188
2011-11-07,0.5963944,0.5286529
2011-11-08,0.6175497,0.60816085
2011-11-09,0.47216967,0.41704172
2011-11-10,0.46719527,0.3915392
2011-11-11,0.43257347,0.31713173
2011-11-12,0.44058135,0.28142816
2011-11-13,0.34920263,0.16051605
2011-11-14,0.3151214,0.1440144
2011-11-15,0.28440028,0.14671467
2011-11-16,0.20290655,0.08220822
2011-11-17,0.20088302,0.07230723
2011-11-18,0.18248713,0.07530753
2011-11-19,0.18340692,0.09360936
2011-11-20,0.28384843,0.120012
2011-11-21,0.23996487,0.12121212
2011-11-22,0.21376012,0.15661566
2011-11-23,0.21767958,0.1530153
2011-11-24,0.21633555,0.17311731
2011-11-25,0.21964681,0.17431743
2011-11-26,0.2009656,0.15451546
2011-11-27,0.1721141,0.13621363
2011-11-28,0.1392568,0.11011101
2011-11-29,0.19400145,0.09960996
2011-11-30,0.20235844,0.102010205
2011-12-01,0.18248713,0.120012
2011-12-02,0.28329656,0.22262226
2011-12-03,0.32947022,0.28052807
2011-12-04,0.39974248,0.37233725
2011-12-05,0.34676236,0.32043204
2011-12-06,0.26913172,0.24122413
2011-12-07,0.1839588,0.15811582
2011-12-08,0.18947756,0.10441045
2011-12-09,0.20972054,0.097809784
2011-12-10,0.21389903,0.09630963
2011-12-11,0.25551876,0.11581159
2011-12-12,0.107615896,0.09030903
2011-12-13,0.10264902,0.07980798
2011-12-14,0.09841795,0.077707775
2011-12-15,0.06456954,0.058805883
2011-12-16,0.09492274,0.084608465
2011-12-17,0.08296542,0.052805282
2011-12-18,0.087947324,0.051005103
2011-12-19,0.10080942,0.065406546
2011-12-20,0.14067592,0.08040804
2011-12-21,0.21983077,0.16051605
2011-12-22,0.30647537,0.19861987
2011-12-23,0.40746874,0.22562256
2011-12-24,0.24227375,0.19351934
2011-12-25,0.20136355,0.14341435
2011-12-26,0.25165564,0.1908191
2011-12-27,0.27869758,0.20132014
2011-12-28,0.27961737,0.17521752
2011-12-29,0.3175129,0.15421543
2011-12-30,0.299117,0.15511551
2011-12-31,0.27520236,0.15241525
2012-01-01,0.15434143,0.13261326
2012-01-02,0.19058132,0.17911792
2012-01-03,0.28234673,0.16861688
2012-01-04,0.3163716,0.18961896
2012-01-05,0.23804268,0.14851485
2012-01-06,0.27796924,0.15781578
2012-01-07,0.28292865,0.17881788
2012-01-08,0.26048568,0.15781578
2012-01-09,0.33333334,0.20222023
2012-01-10,0.25846213,0.15361536
2012-01-11,0.19830757,0.08520852
2012-01-12,0.105960265,0.052805282
2012-01-13,0.09473878,0.06030603
2012-01-14,0.12674761,0.09210921
2012-01-15,0.31517774,0.090009004
2012-01-16,0.32174394,0.101410136
2012-01-17,0.32015213,0.1449145
2012-01-18,0.29304639,0.19651966
2012-01-19,0.25974983,0.21992199
2012-01-20,0.22240618,0.20732073
2012-01-21,0.27520236,0.23432344
2012-01-22,0.21228847,0.16981699
2012-01-23,0.20088302,0.14311431
2012-01-24,0.1942605,0.1110111
2012-01-25,0.20198677,0.101110116
2012-01-26,0.10927153,0.048004802
2012-01-27,0.12711553,0.048304833
2012-01-28,0.10117734,0.05550555
2012-01-29,0.09253128,0.06630663
2012-01-30,0.09694629,0.07440744
2012-01-31,0.106144235,0.09330933
2012-02-01,0.12711553,0.12181219
2012-02-02,0.13428994,0.12811281
2012-02-03,0.10044151,0.09210921
2012-02-04,0.07468727,0.054605465
2012-02-05,0.062362034,0.03360336
2012-02-06,0.08130979,0.029102912
2012-02-07,0.09915379,0.01740174
2012-02-08,0.01066961,0.00510051
2012-02-09,0.037527595,0.025502551
2012-02-10,0.08020604,0.07710771
2012-02-11,0.13852097,0.15511551
2012-02-12,0.14937454,0.1569157
2012-02-13,0.15397352,0.11581159
2012-02-14,0.12325239,0.08430844
2012-02-15,0.09713025,0.060906094
2012-02-16,0.08536064,0.03990399
2012-02-17,0.082229584,0.03840384
2012-02-18,0.04267844,0.0330033
2012-02-19,0.045366492,0.03510351
2012-02-20,0.10025754,0.10051005
2012-02-21,0.118101545,0.11281128
2012-02-22,0.09970567,0.08250825
2012-02-23,0.08940398,0.04380438
2012-02-24,0.10669611,0.03960396
2012-02-25,0.1147903,0.03840384
2012-02-26,0.093818985,0.024602462
2012-02-27,0.03072112,0.02490249
2012-02-28,0.03495217,0.0330033
2012-02-29,0.033296544,0.032703273
2012-03-01,0.02924945,0.027902791
2012-03-02,0.031272996,0.02670267
2012-03-03,0.22645329,0.04080408
2012-03-04,0.30739516,0.09420942
2012-03-05,0.31916854,0.16531654
2012-03-06,0.38796914,0.28352836
2012-03-07,0.4161148,0.38613862
2012-03-08,0.3778514,0.38643867
2012-03-09,0.419794,0.4062406
2012-03-10,0.37067696,0.33393338
2012-03-11,0.32523915,0.23342334
2012-03-12,0.28697574,0.17041704
2012-03-13,0.22332598,0.11881188
2012-03-14,0.24852833,0.12511252
2012-03-15,0.072427206,0.054905493
2012-03-16,0.085540846,0.08220822
2012-03-17,0.06732892,0.058805883
2012-03-18,0.09657837,0.075007506
2012-03-19,0.08462105,0.048904892
2012-03-20,0.12969096,0.0390039
2012-03-21,0.083885215,0.022502251
2012-03-22,0.04019312,0.01860186
2012-03-23,0.041206773,0.024002401
2012-03-24,0.12343636,0.047704775
2012-03-25,0.096304305,0.04260426
2012-03-26,0.08443709,0.051005103
2012-03-27,0.11092716,0.09090909
2012-03-28,0.11037528,0.099309936
2012-03-29,0.09786608,0.090609066
2012-03-30,0.11405445,0.10081008
2012-03-31,0.09473878,0.07320732
2012-04-01,0.07652686,0.0540054
2012-04-02,0.084805004,0.05310531
2012-04-03,0.07211185,0.04590459
2012-04-04,0.07523915,0.05010501
2012-04-05,0.07395144,0.064506456
2012-04-06,0.09069169,0.07110711
2012-04-07,0.057579104,0.03330333
2012-04-08,0.040838853,0.012301231
2012-04-09,0.04746137,0.0069006905
2012-04-10,0.002943341,0.00060006
2012-04-11,0.0086460635,0.00570057
2012-04-12,0.029617367,0.028802883
2012-04-13,0.052612215,0.051305134
2012-04-14,0.05003679,0.04650465
2012-04-15,0.11662988,0.04320432
2012-04-16,0.072663724,0.024602462
2012-04-17,0.13251792,0.05370537
2012-04-18,0.17034584,0.13051306
2012-04-19,0.22939664,0.21722174
2012-04-20,0.37885,0.30123013
2012-04-21,0.49264166,0.4359436
2012-04-22,0.4830758,0.37863788
2012-04-23,0.47553352,0.34353435
2012-04-24,0.36810157,0.2571257
2012-04-25,0.3009566,0.2139214
2012-04-26,0.1598602,0.13741374
2012-04-27,0.1366814,0.10831083
2012-04-28,0.15507728,0.08040804
2012-04-29,0.19002944,0.08160816
2012-04-30,0.19205299,0.097809784
2012-05-01,0.16188376,0.1059106
2012-05-02,0.14679912,0.11911192
2012-05-03,0.13649742,0.11221122
2012-05-04,0.1285872,0.10861087
2012-05-05,0.29451802,0.10831083
2012-05-06,0.3478661,0.1149115
2012-05-07,0.3519883,0.1719172
2012-05-08,0.33646065,0.1860186
2012-05-09,0.32431936,0.2190219
2012-05-10,0.37380427,0.32763278
2012-05-11,0.37030905,0.3780378
2012-05-12,0.38778517,0.35433546
2012-05-13,0.3116262,0.2721272
2012-05-14,0.24190581,0.17461747
2012-05-15,0.23896249,0.15901591
2012-05-16,0.23841059,0.14941494
2012-05-17,0.25846213,0.18001801
2012-05-18,0.26986757,0.2109211
2012-05-19,0.28863135,0.24722473
2012-05-20,0.2665563,0.21482147
2012-05-21,0.24797647,0.18751876
2012-05-22,0.17200148,0.1149115
2012-05-23,0.16353936,0.097809784
2012-05-24,0.12380427,0.07740775
2012-05-25,0.12288448,0.06720672
2012-05-26,0.16464312,0.078607865
2012-05-27,0.16317146,0.10261027
2012-05-28,0.17384106,0.13471347
2012-05-29,0.17825608,0.15391539
2012-05-30,0.15434143,0.13111311
2012-05-31,0.11739575,0.0540054
2012-06-01,0.22424577,0.09870988
2012-06-02,0.21541575,0.105610564
2012-06-03,0.20382634,0.13741374
2012-06-04,0.1955482,0.15391539
2012-06-05,0.20198677,0.20552054
2012-06-06,0.23749082,0.2430243
2012-06-07,0.19370861,0.1890189
2012-06-08,0.14403975,0.11821182
2012-06-09,0.15415747,0.08160816
2012-06-10,0.24742459,0.10621062
2012-06-11,0.24926418,0.10621062
2012-06-12,0.25680646,0.17131715
2012-06-13,0.24742459,0.23042306
2012-06-14,0.30647537,0.32253227
2012-06-15,0.3598234,0.38283828
2012-06-16,0.3188006,0.3150315
2012-06-17,0.2728109,0.23432344
2012-06-18,0.28135183,0.15511551
2012-06-19,0.23215601,0.10741074
2012-06-20,0.18340692,0.0540054
2012-06-21,0.1536056,0.01710171
2012-06-22,0.006438558,0.00540054
2012-06-23,0.0051508467,0.00510051
2012-06-24,0.0023914643,0.0018001802
2012-06-25,0.018579839,0.0078007802
2012-06-26,0.06567329,0.04020402
2012-06-27,0.16169979,0.101410136
2012-06-28,0.2298171,0.12871288
2012-06-29,0.2402502,0.16621663
2012-06-30,0.2934143,0.23072307
2012-07-01,0.3143856,0.2811281
2012-07-02,0.3442282,0.31263125
2012-07-03,0.3554084,0.36543655
2012-07-04,0.39587933,0.38253826
2012-07-05,0.40470937,0.33843386
2012-07-06,0.52207506,0.2640264
2012-07-07,0.75588673,0.249925
2012-07-08,0.76949966,0.25352535
2012-07-09,0.65085,0.3468347
2012-07-10,0.46854308,0.42304233
2012-07-11,0.42935985,0.43744373
2012-07-12,0.415379,0.44254425
2012-07-13,0.38061076,0.3936394
2012-07-14,0.48712292,0.44644466
2012-07-15,0.4617366,0.33063307
2012-07-16,0.40470937,0.20252027
2012-07-17,0.3416115,0.08280828
2012-07-18,0.21909495,0.048904892
2012-07-19,0.048749086,0.02580258
2012-07-20,0.035504047,0.022502251
2012-07-21,0.020419426,0.01890189
2012-07-22,0.028329656,0.02580258
2012-07-23,0.09345107,0.02580258
2012-07-24,0.107799865,0.027902791
2012-07-25,0.105408385,0.03720372
2012-07-26,0.1536056,0.065406546
2012-07-27,0.15618102,0.087308735
2012-07-28,0.25055188,0.14161417
2012-07-29,0.26766005,0.17551756
2012-07-30,0.31736645,0.21452147
2012-07-31,0.3038361,0.21032104
2012-08-01,0.2965416,0.22172217
2012-08-02,0.31291392,0.21272127
2012-08-03,0.3062914,0.19171917
2012-08-04,0.28679177,0.18061806
2012-08-05,0.2728109,0.1689169
2012-08-06,0.17568065,0.120012
2012-08-07,0.3116262,0.12511252
2012-08-08,0.21559973,0.117611766
2012-08-09,0.2446652,0.1440144
2012-08-10,0.25018397,0.16051605
2012-08-11,0.19793966,0.13441344
2012-08-12,0.14716704,0.10921093
2012-08-13,0.10191317,0.103810385
2012-08-14,0.09192684,0.08760876
2012-08-15,0.08866814,0.08580858
2012-08-16,0.10154526,0.06390639
2012-08-17,0.12509198,0.06780678
2012-08-18,0.120309055,0.04560456
2012-08-19,0.16151583,0.03960396
2012-08-20,0.05500368,0.03780378
2012-08-21,0.07247977,0.045304533
2012-08-22,0.052244302,0.042304233
2012-08-23,0.07045622,0.03810381
2012-08-24,0.072295815,0.04950495
2012-08-25,0.17236939,0.084608465
2012-08-26,0.14937454,0.089108914
2012-08-27,0.14716704,0.10171017
2012-08-28,0.117733635,0.087308735
2012-08-29,0.09345107,0.08160816
2012-08-30,0.15378956,0.11641165
2012-08-31,0.22075056,0.1560156
2012-09-01,0.2862399,0.16291629
2012-09-02,0.26011774,0.19201921
2012-09-03,0.26802796,0.19231923
2012-09-04,0.24503312,0.21752176
2012-09-05,0.16243562,0.12181219
2012-09-06,0.14164828,0.0990099
2012-09-07,0.18046358,0.12271227
2012-09-08,0.22884475,0.1050105
2012-09-09,0.16335541,0.09120912
2012-09-10,0.08854426,0.03960396
2012-09-11,0.119757175,0.0390039
2012-09-12,0.09418691,0.0390039
2012-09-13,0.11442237,0.065406546
2012-09-14,0.1147903,0.08670867
2012-09-15,0.09473878,0.07920792
2012-09-16,0.08627668,0.07980798
2012-09-17,0.07781457,0.074107416
2012-09-18,0.14440766,0.06330633
2012-09-19,0.1558131,0.05010501
2012-09-20,0.1536056,0.054905493
2012-09-21,0.15746874,0.06780678
2012-09-22,0.10871965,0.0870087
2012-09-23,0.12214864,0.11551155
2012-09-24,0.1545254,0.12601261
2012-09-25,0.16041207,0.12241225
2012-09-26,0.24282561,0.11731173
2012-09-27,0.22222222,0.11641165
2012-09-28,0.1861663,0.11341134
2012-09-29,0.22093451,0.15181518
2012-09-30,0.27133924,0.16021602
2012-10-01,0.19131716,0.16351636
2012-10-02,0.15912436,0.15061507
2012-10-03,0.19334069,0.14161417
2012-10-04,0.1808315,0.11671167
2012-10-05,0.18653421,0.10771077
2012-10-06,0.16979396,0.0780078
2012-10-07,0.13612951,0.05670567
2012-10-08,0.16243562,0.06930693
2012-10-09,0.16887417,0.07020702
2012-10-10,0.17972775,0.0780078
2012-10-11,0.16574688,0.07890789
2012-10-12,0.18727006,0.089108914
2012-10-13,0.17402503,0.1080108
2012-10-14,0.1585725,0.120312035
2012-10-15,0.20640178,0.1530153
2012-10-16,0.1808315,0.14071408
2012-10-17,0.119389266,0.09991
2012-10-18,0.16850626,0.09180918
2012-10-19,0.24172185,0.11551155
2012-10-20,0.19720384,0.1209121
2012-10-21,0.30408388,0.12661266
2012-10-22,0.2994849,0.17131715
2012-10-23,0.30776307,0.1809181
2012-10-24,0.25864607,0.18301831
2012-10-25,0.22718912,0.20822082
2012-10-26,0.21909495,0.21482147
2012-10-27,0.21136867,0.2079208
2012-10-28,0.1880059,0.1719172
2012-10-29,0.17089772,0.12781277
2012-10-30,0.16353936,0.09360936
2012-10-31,0.10301693,0.06330633
2012-11-01,0.11162545,0.040504053
2012-11-02,0.11331862,0.03360336
2012-11-03,0.046541575,0.017701771
2012-11-04,0.03991906,0.01110111
2012-11-05,0.02299485,0.01350135
2012-11-06,0.04267844,0.01170117
2012-11-07,0.03256071,0.012001201
2012-11-08,0.121972196,0.02130213
2012-11-09,0.10306949,0.03480348
2012-11-10,0.14091244,0.077707775
2012-11-11,0.2205666,0.12871288
2012-11-12,0.27317882,0.19861987
2012-11-13,0.28587198,0.21452147
2012-11-14,0.26821193,0.2190219
2012-11-15,0.21100076,0.18421842
2012-11-16,0.18947756,0.15421543
2012-11-17,0.16685063,0.13321333
2012-11-18,0.15342164,0.12781277
2012-11-19,0.19720384,0.14761476
2012-11-20,0.18469463,0.13951395
2012-11-21,0.18248713,0.16591659
2012-11-22,0.24006625,0.23162317
2012-11-23,0.19076528,0.17971797
2012-11-24,0.19628404,0.10861087
2012-11-25,0.18156734,0.081908196
2012-11-26,0.15305372,0.10171017
2012-11-27,0.22111847,0.123012304
2012-11-28,0.26158944,0.13021302
2012-11-29,0.23730685,0.11671167
2012-11-30,0.21486388,0.1119112
2012-12-01,0.15194997,0.12181219
2012-12-02,0.106144235,0.10951095
2012-12-03,0.072295815,0.074107416
2012-12-04,0.07192789,0.07470747
2012-12-05,0.05813098,0.051305134
2012-12-06,0.046541575,0.034503452
2012-12-07,0.04580574,0.02490249
2012-12-08,0.055923477,0.023102311
2012-12-09,0.06456954,0.03840384
2012-12-10,0.056291394,0.05910591
2012-12-11,0.052244302,0.055805583
2012-12-12,0.04838116,0.045004502
2012-12-13,0.049484916,0.045304533
2012-12-14,0.08496269,0.06330633
2012-12-15,0.22829288,0.07740775
2012-12-16,0.21817514,0.08520852
2012-12-17,0.17623253,0.07230723
2012-12-18,0.21541575,0.091509156
2012-12-19,0.13355409,0.08670867
2012-12-20,0.12785137,0.0930093
2012-12-21,0.12157424,0.09960996
2012-12-22,0.13281825,0.12931293
2012-12-23,0.11321726,0.0990099
2012-12-24,0.09451353,0.08040804
2012-12-25,0.06144224,0.060006
2012-12-26,0.058866818,0.04980498
2012-12-27,0.087564394,0.02340234
2012-12-28,0.09345107,0.0270027
2012-12-29,0.06665691,0.02850285
2012-12-30,0.06387125,0.038703874
2012-12-31,0.14293599,0.07890789
2013-01-01,0.1451435,0.10741074
2013-01-02,0.20732155,0.1440144
2013-01-03,0.24834438,0.18541855
2013-01-04,0.36184695,0.2070207
2013-01-05,0.42531276,0.19411941
