Date,H_TSA,H_PSI,H_TSA_lo,H_TSA_hi,H_PSI_lo,H_PSI_hi,LZC_TSA,LZC_PSI,LZC_TSA_lo,LZC_TSA_hi,LZC_PSI_lo,LZC_PSI_hi,MI,MI_lo,MI_hi,PE_TSA,PE_PSI,C_LMC_TSA,C_LMC_PSI,H_norm_TSA,H_norm_PSI,D_JS_TSA,D_JS_PSI
2014-06-30,2.853670009243358,2.9322024700112967,2.070713738166516,2.940138912429834,2.265536130728322,3.006665775171375,0.6153846153846154,0.6538461538461539,0.5384615384615384,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.220424107459798,1.6802529960545964,2.438491575289743,0.9639125816281885,0.9776902310788556,0.10920375038672027,0.09871300832163775,0.8590402705128862,0.8826808968373403,0.12712296982482632,0.11183317626486314
2014-07-31,2.9070093149323126,2.9322024700112967,2.098001707385914,2.976346457106658,2.2258440070553016,2.9879318301638262,0.6153846153846154,0.6538461538461539,0.5384615384615384,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.2737634131487527,1.6922449535006416,2.460555867775753,0.9639125816281885,0.9776902310788556,0.10199142856172871,0.09871300832163775,0.8750970014731517,0.8826808968373403,0.11654871218851713,0.11183317626486314
2014-08-31,2.9070093149323126,2.9322024700112967,2.130672779236606,2.9839323918553893,2.2523569186733123,2.994111719028097,0.6153846153846154,0.6538461538461539,0.5384615384615384,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.2737634131487527,1.7263847872671572,2.4803234974181128,0.9639125816281885,0.9776902310788556,0.10199142856172871,0.09871300832163775,0.8750970014731517,0.8826808968373403,0.11654871218851713,0.11183317626486314
2014-09-30,2.9070093149323126,2.9322024700112967,2.0979614727897564,2.9689185639491487,2.25867306662423,2.984028416345879,0.6538461538461539,0.6538461538461539,0.5384615384615384,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.2737634131487527,1.721281567894896,2.4729358388566895,0.9438427789152353,0.9697883595891612,0.10199142856172871,0.09871300832163775,0.8750970014731517,0.8826808968373403,0.11654871218851713,0.11183317626486314
2014-10-31,2.9210296217246308,2.9800914122357787,2.1728691862931573,2.994111719028097,2.2996965688575073,3.0168075061735946,0.6153846153846154,0.6538461538461539,0.5384615384615384,0.6538461538461539,0.5384615384615384,0.6923076923076923,2.3356726621655532,1.7868149095224768,2.51694356686544,0.9560107101384941,0.9697883595891612,0.10002979887724593,0.0887672436036563,0.879317534366051,0.8970969049075284,0.11375844898778573,0.09894944806749313
2014-11-30,2.782197295786196,2.9322024700112967,2.036052223772956,2.8741342006155493,2.223260119972581,2.994111719028097,0.6153846153846154,0.6538461538461539,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.2737634131487527,1.7006843843799857,2.4416856636815933,0.9697883595891612,0.9697883595891612,0.13407514217665664,0.09871300832163775,0.8375248398903636,0.8826808968373403,0.16008497395039384,0.11183317626486314
2014-12-31,2.7681769889938774,2.9322024700112967,2.050517682922702,2.859120372709273,2.2272039981904856,3.012966526553984,0.6153846153846154,0.6153846153846154,0.5,0.6538461538461539,0.5384615384615384,0.6538461538461539,2.153785894734762,1.6456273604929301,2.3912657632314716,0.9835660090398284,0.9592301465933109,0.13572463662126602,0.09871300832163765,0.8333043069974644,0.8826808968373403,0.16287523715112517,0.11183317626486303
2015-01-31,2.724129026389006,2.9800914122357787,1.923966665147673,2.8441065448029965,2.242126373482681,3.042096685743069,0.6153846153846154,0.6538461538461539,0.5,0.6538461538461539,0.5384615384615384,0.6923076923076923,2.1576268743543725,1.573086023213021,2.406279591137748,0.9697883595891612,0.9391603438803579,0.14107816393830216,0.0887672436036563,0.820044549005513,0.8970969049075284,0.17203719494189787,0.09894944806749313
2015-02-28,2.6707897207000513,2.9800914122357787,1.8843721406621623,2.8096220466399284,2.210860643010744,3.042000661252579,0.6153846153846154,0.6923076923076923,0.5,0.6538461538461539,0.5384615384615384,0.6923076923076923,2.2102447802870895,1.5852813038923983,2.423839773837937,0.9697883595891611,0.949718556876208,0.14681738330842595,0.08876724360365633,0.8039878180452473,0.8970969049075286,0.18261145257820718,0.09894944806749313
2015-03-31,2.6707897207000513,2.9322024700112967,1.89443661123315,2.8010521033120828,2.1763539452440903,2.9991382687426453,0.5769230769230769,0.6538461538461539,0.5,0.6538461538461539,0.5384615384615384,0.6923076923076923,2.1623558380626076,1.5043349976018343,2.386521173149722,0.9697883595891612,0.9438427789152353,0.146817383308426,0.09871300832163775,0.8039878180452473,0.8826808968373403,0.18261145257820727,0.11183317626486314
